,Duration,Distance,PLong,PLatd,DLong,DLatd,Haversine,Pmonth,Pday,Phour,Pmin,PDweek,Dmonth,Dday,Dhour,Dmin,DDweek,Temp,Precip,Wind,Humid,Solar,Snow,GroundTemp,Dust
3391,72,13100,37.506199,127.003944,37.527122,127.028717,3.191645767,1,1,17,5,0,1,1,18,21,0,1.8,0,3.3,33,0.18,0,0,50
3392,10,1310,37.494499,127.063797,37.491928,127.056969,0.666794571,1,1,17,5,0,1,1,17,16,0,1.8,0,3.3,33,0.18,0,0,50
3393,11,1720,37.55114,126.936989,37.543579,126.951324,1.517897886,1,1,17,5,0,1,1,17,17,0,1.8,0,3.3,33,0.18,0,0,50
3394,25,1990,37.527061,127.12207,37.526825,127.130028,0.702267873,1,1,17,5,0,1,1,17,31,0,1.8,0,3.3,33,0.18,0,0,50
3395,9,1320,37.557499,126.923805,37.565166,126.919395,0.936970111,1,1,17,6,0,1,1,17,16,0,1.8,0,3.3,33,0.18,0,0,50
3396,16,1560,37.624859,127.05014,37.629917,127.040916,0.988023611,1,1,17,6,0,1,1,17,23,0,1.8,0,3.3,33,0.18,0,0,50
3397,10,1790,37.545231,127.084732,37.537849,127.092171,1.050695724,1,1,17,6,0,1,1,17,17,0,1.8,0,3.3,33,0.18,0,0,50
3398,9,1090,37.501652,127.128181,37.49567,127.130592,0.69834727,1,1,17,6,0,1,1,17,17,0,1.8,0,3.3,33,0.18,0,0,50
3399,91,16220,37.590797,126.913651,37.590797,126.913651,0,1,1,17,6,0,1,1,18,38,0,1.8,0,3.3,33,0.18,0,0,50
3400,4,700,37.486225,126.935829,37.484577,126.929916,0.552975178,1,1,17,6,0,1,1,17,11,0,1.8,0,3.3,33,0.18,0,0,50
3401,9,1120,37.501652,127.128181,37.49567,127.130592,0.69834727,1,1,17,7,0,1,1,17,17,0,1.8,0,3.3,33,0.18,0,0,50
3402,8,1180,37.654049,127.050201,37.65683,127.039848,0.962437552,1,1,17,7,0,1,1,17,15,0,1.8,0,3.3,33,0.18,0,0,50
3403,25,3300,37.551998,127.153297,37.564301,127.17395,2.277241341,1,1,17,7,0,1,1,17,33,0,1.8,0,3.3,33,0.18,0,0,50
3404,58,4780,37.500614,126.98616,37.500614,126.98616,0,1,1,17,7,0,1,1,18,6,0,1.8,0,3.3,33,0.18,0,0,50
3405,33,9040,37.502357,127.04319,37.535465,127.094482,5.832385831,1,1,17,7,0,1,1,17,42,0,1.8,0,3.3,33,0.18,0,0,50
3406,116,1900,37.558872,127.005539,37.558872,127.005539,0,1,1,17,7,0,1,1,19,4,0,1.8,0,3.3,33,0.18,0,0,50
3407,8,900,37.56461,127.029198,37.564606,127.036522,0.645541923,1,1,17,7,0,1,1,17,16,0,1.8,0,3.3,33,0.18,0,0,50
3408,8,910,37.56461,127.029198,37.564606,127.036522,0.645541923,1,1,17,7,0,1,1,17,16,0,1.8,0,3.3,33,0.18,0,0,50
3409,33,5150,37.680313,127.055069,37.638649,127.066292,4.736998803,1,1,17,7,0,1,1,17,41,0,1.8,0,3.3,33,0.18,0,0,50
3410,53,8920,37.646172,127.05056,37.655708,127.050102,1.061122651,1,1,17,7,0,1,1,18,1,0,1.8,0,3.3,33,0.18,0,0,50
3411,78,10960,37.513577,127.055031,37.509121,127.062309,0.810925317,1,1,17,7,0,1,1,18,27,0,1.8,0,3.3,33,0.18,0,0,50
3412,6,870,37.573753,127.038536,37.574188,127.045891,0.649994883,1,1,17,8,0,1,1,17,15,0,1.8,0,3.3,33,0.18,0,0,50
3413,9,1590,37.579155,126.98896,37.572582,126.978355,1.18644482,1,1,17,8,0,1,1,17,18,0,1.8,0,3.3,33,0.18,0,0,50
3414,90,5680,37.513046,127.005959,37.53508,126.985382,3.048906427,1,1,17,8,0,1,1,18,39,0,1.8,0,3.3,33,0.18,0,0,50
3415,18,3210,37.548645,126.912827,37.542545,126.934296,2.010638849,1,1,17,8,0,1,1,17,26,0,1.8,0,3.3,33,0.18,0,0,50
3416,25,1310,37.606068,127.047318,37.606068,127.047318,0,1,1,17,8,0,1,1,17,34,0,1.8,0,3.3,33,0.18,0,0,50
3417,7,980,37.577469,126.897362,37.579399,126.88916,0.753981829,1,1,17,8,0,1,1,17,17,0,1.8,0,3.3,33,0.18,0,0,50
3418,11,2300,37.602627,127.041634,37.606068,127.047318,0.630177859,1,1,17,8,0,1,1,17,20,0,1.8,0,3.3,33,0.18,0,0,50
3419,6,1290,37.524612,126.927834,37.522675,126.93779,0.904042299,1,1,17,8,0,1,1,17,15,0,1.8,0,3.3,33,0.18,0,0,50
3420,6,1360,37.565331,127.007843,37.56139,126.995354,1.184825455,1,1,17,9,0,1,1,17,16,0,1.8,0,3.3,33,0.18,0,0,50
3421,63,4970,37.638649,127.066292,37.631622,127.061615,0.883261199,1,1,17,9,0,1,1,18,13,0,1.8,0,3.3,33,0.18,0,0,50
3422,10,700,37.560474,127.014076,37.565849,127.016403,0.631888145,1,1,17,9,0,1,1,17,21,0,1.8,0,3.3,33,0.18,0,0,50
3423,35,6130,37.494995,126.858253,37.481602,126.892799,3.392382414,1,1,17,9,0,1,1,17,48,0,1.8,0,3.3,33,0.18,0,0,50
3424,11,1500,37.47044,127.038857,37.473614,127.03051,0.816807951,1,1,17,9,0,1,1,17,22,0,1.8,0,3.3,33,0.18,0,0,50
3425,55,16280,37.545284,126.931053,37.545284,126.931053,0,1,1,17,9,0,1,1,18,5,0,1.8,0,3.3,33,0.18,0,0,50
3426,12,1480,37.47044,127.038857,37.473614,127.03051,0.816807951,1,1,17,9,0,1,1,17,22,0,1.8,0,3.3,33,0.18,0,0,50
3427,19,3230,37.539654,127.052589,37.560356,127.041397,2.504501177,1,1,17,9,0,1,1,17,30,0,1.8,0,3.3,33,0.18,0,0,50
3428,67,8930,37.654701,127.0634,37.59425,127.076576,6.82128006,1,1,17,9,0,1,1,18,17,0,1.8,0,3.3,33,0.18,0,0,50
3429,12,2130,37.57576,127.022835,37.589329,127.016434,1.610791877,1,1,17,9,0,1,1,17,22,0,1.8,0,3.3,33,0.18,0,0,50
3430,21,3210,37.537308,127.070351,37.551224,127.089706,2.303543234,1,1,17,10,0,1,1,17,32,0,1.8,0,3.3,33,0.18,0,0,50
3431,15,1870,37.493343,127.14473,37.501652,127.128181,1.727740564,1,1,17,10,0,1,1,17,26,0,1.8,0,3.3,33,0.18,0,0,50
3432,28,4070,37.528919,126.848083,37.557968,126.838287,3.343577555,1,1,17,10,0,1,1,17,39,0,1.8,0,3.3,33,0.18,0,0,50
3433,10,710,37.560474,127.014076,37.565849,127.016403,0.631888145,1,1,17,10,0,1,1,17,21,0,1.8,0,3.3,33,0.18,0,0,50
3434,10,2170,37.566261,127.023697,37.582592,127.028976,1.874575151,1,1,17,11,0,1,1,17,22,0,1.8,0,3.3,33,0.18,0,0,50
3435,5,860,37.520088,126.932365,37.520695,126.925835,0.579841322,1,1,17,11,0,1,1,17,17,0,1.8,0,3.3,33,0.18,0,0,50
3436,14,2120,37.541222,127.0438,37.544582,127.044609,0.380362973,1,1,17,11,0,1,1,17,26,0,1.8,0,3.3,33,0.18,0,0,50
3437,8,1480,37.516598,127.00959,37.506199,127.003944,1.258996254,1,1,17,12,0,1,1,17,21,0,1.8,0,3.3,33,0.18,0,0,50
3438,6,1130,37.576382,127.03511,37.582592,127.028976,0.876932343,1,1,17,12,0,1,1,17,19,0,1.8,0,3.3,33,0.18,0,0,50
3439,3,410,37.541805,127.124718,37.545219,127.125916,0.394039878,1,1,17,13,0,1,1,17,16,0,1.8,0,3.3,33,0.18,0,0,50
3440,5,730,37.573666,127.030815,37.575272,127.023468,0.671658512,1,1,17,13,0,1,1,17,19,0,1.8,0,3.3,33,0.18,0,0,50
3441,3,420,37.541805,127.124718,37.545219,127.125916,0.394039878,1,1,17,13,0,1,1,17,17,0,1.8,0,3.3,33,0.18,0,0,50
3443,16,1470,37.601299,126.935349,37.600975,126.926956,0.740278366,1,1,17,13,0,1,1,17,29,0,1.8,0,3.3,33,0.18,0,0,50
3444,13,1960,37.541222,127.0438,37.544582,127.044609,0.380362973,1,1,17,13,0,1,1,17,26,0,1.8,0,3.3,33,0.18,0,0,50
3445,17,5370,37.576382,127.03511,37.613956,127.030251,4.199919083,1,1,17,13,0,1,1,17,31,0,1.8,0,3.3,33,0.18,0,0,50
3446,31,5500,37.580406,127.044823,37.555199,127.010048,4.153334074,1,1,17,13,0,1,1,17,45,0,1.8,0,3.3,33,0.18,0,0,50
3447,9,1660,37.5909,127.042587,37.600433,127.040207,1.080563197,1,1,17,14,0,1,1,17,24,0,1.8,0,3.3,33,0.18,0,0,50
3448,25,2350,37.572582,126.978355,37.571259,126.96048,1.582212492,1,1,17,14,0,1,1,17,40,0,1.8,0,3.3,33,0.18,0,0,50
3449,26,2330,37.572582,126.978355,37.571259,126.96048,1.582212492,1,1,17,14,0,1,1,17,41,0,1.8,0,3.3,33,0.18,0,0,50
3450,82,3760,37.496552,127.054298,37.477509,127.045174,2.265354475,1,1,17,15,0,1,1,18,37,0,1.8,0,3.3,33,0.18,0,0,50
3451,42,3600,37.564301,127.17395,37.564301,127.17395,0,1,1,17,15,0,1,1,18,1,0,1.8,0,3.3,33,0.18,0,0,50
3452,12,1900,37.577793,127.057831,37.565205,127.041847,1.985871979,1,1,17,15,0,1,1,17,28,0,1.8,0,3.3,33,0.18,0,0,50
3454,2,680,37.562134,126.969254,37.556961,126.971771,0.616516894,1,1,17,15,0,1,1,17,18,0,1.8,0,3.3,33,0.18,0,0,50
3455,61,7150,37.521275,127.061035,37.521275,127.061035,0,1,1,17,15,0,1,1,18,18,0,1.8,0,3.3,33,0.18,0,0,50
3456,11,2360,37.535465,127.094482,37.528587,127.077873,1.652233653,1,1,17,15,0,1,1,17,27,0,1.8,0,3.3,33,0.18,0,0,50
3457,10,1390,37.524666,126.918022,37.517693,126.914299,0.842018122,1,1,17,16,0,1,1,17,26,0,1.8,0,3.3,33,0.18,0,0,50
3458,13,2350,37.53701,127.082245,37.54483,127.104263,2.127144165,1,1,17,16,0,1,1,17,30,0,1.8,0,3.3,33,0.18,0,0,50
3459,5,550,37.571102,127.02356,37.566261,127.023697,0.53843079,1,1,17,16,0,1,1,17,21,0,1.8,0,3.3,33,0.18,0,0,50
3460,27,3740,37.542053,127.020401,37.558052,127.040352,2.5016761,1,1,17,16,0,1,1,17,45,0,1.8,0,3.3,33,0.18,0,0,50
3461,19,3020,37.581314,126.880585,37.565903,126.901184,2.496428552,1,1,17,16,0,1,1,17,36,0,1.8,0,3.3,33,0.18,0,0,50
3462,5,750,37.638805,127.028358,37.639862,127.022789,0.504251091,1,1,17,16,0,1,1,17,22,0,1.8,0,3.3,33,0.18,0,0,50
3463,27,3430,37.649212,127.061768,37.649212,127.061768,0,1,1,17,16,0,1,1,17,45,0,1.8,0,3.3,33,0.18,0,0,50
3464,8,1960,37.531055,126.92421,37.520088,126.932365,1.415739508,1,1,17,17,0,1,1,17,26,0,1.8,0,3.3,33,0.18,0,0,50
3465,5,1300,37.555496,126.93634,37.550411,126.943848,0.870500149,1,1,17,17,0,1,1,17,23,0,1.8,0,3.3,33,0.18,0,0,50
3466,8,2020,37.473614,127.03051,37.462639,127.026619,1.267760191,1,1,17,17,0,1,1,17,26,0,1.8,0,3.3,33,0.18,0,0,50
3467,16,1250,37.505135,126.85276,37.505135,126.85276,0,1,1,17,17,0,1,1,17,34,0,1.8,0,3.3,33,0.18,0,0,50
3468,7,1420,37.462639,127.026619,37.456234,127.019348,0.958701785,1,1,17,17,0,1,1,17,24,0,1.8,0,3.3,33,0.18,0,0,50
3469,12,1220,37.573277,126.919678,37.573277,126.919678,0,1,1,17,17,0,1,1,17,30,0,1.8,0,3.3,33,0.18,0,0,50
3470,9,1980,37.648674,126.930702,37.636234,126.918999,1.724880941,1,1,17,17,0,1,1,17,28,0,1.8,0,3.3,33,0.18,0,0,50
3471,8,1110,37.536758,126.970001,37.530148,126.968483,0.747088322,1,1,17,18,0,1,1,17,26,0,1.8,0,3.3,33,0.18,0,0,50
3472,4,910,37.513962,127.121674,37.508968,127.125839,0.665827296,1,1,17,18,0,1,1,17,22,0,1.8,0,3.3,33,0.18,0,0,50
3473,7,1530,37.536758,126.970001,37.530148,126.968483,0.747088322,1,1,17,18,0,1,1,17,26,0,1.8,0,3.3,33,0.18,0,0,50
3474,83,5470,37.48423,126.926392,37.48423,126.926392,0,1,1,17,18,0,1,1,18,44,0,1.8,0,3.3,33,0.18,0,0,50
3475,26,4250,37.521931,126.891617,37.522079,126.930367,3.417440243,1,1,17,18,0,1,1,17,44,0,1.8,0,3.3,33,0.18,0,0,50
3476,4,790,37.604736,126.915337,37.6007,126.920128,0.616072867,1,1,17,18,0,1,1,17,22,0,1.8,0,3.3,33,0.18,0,0,50
3477,3,640,37.538658,127.124214,37.543915,127.125458,0.594753428,1,1,17,18,0,1,1,17,22,0,1.8,0,3.3,33,0.18,0,0,50
3478,20,3090,37.4977,127.146202,37.516571,127.131538,2.465003381,1,1,17,18,0,1,1,17,39,0,1.8,0,3.3,33,0.18,0,0,50
3479,37,8040,37.615299,127.064468,37.559795,127.074203,6.231096242,1,1,17,18,0,1,1,17,57,0,1.8,0,3.3,33,0.18,0,0,50
3480,52,6700,37.523254,126.864906,37.523254,126.864906,0,1,1,17,18,0,1,1,18,11,0,1.8,0,3.3,33,0.18,0,0,50
3481,37,7990,37.615299,127.064468,37.559795,127.074203,6.231096242,1,1,17,18,0,1,1,17,56,0,1.8,0,3.3,33,0.18,0,0,50
3482,87,15410,37.546848,126.872772,37.546848,126.872772,0,1,1,17,19,0,1,1,18,46,0,1.8,0,3.3,33,0.18,0,0,50
3483,84,5410,37.48423,126.926392,37.48423,126.926392,0,1,1,17,19,0,1,1,18,44,0,1.8,0,3.3,33,0.18,0,0,50
3484,18,3090,37.4977,127.146202,37.516571,127.131538,2.465003381,1,1,17,19,0,1,1,17,39,0,1.8,0,3.3,33,0.18,0,0,50
3485,81,22250,37.50938,126.963615,37.50938,126.963615,0,1,1,17,20,0,1,1,18,41,0,1.8,0,3.3,33,0.18,0,0,50
3486,21,3310,37.564606,127.036522,37.580406,127.044823,1.903113507,1,1,17,20,0,1,1,17,42,0,1.8,0,3.3,33,0.18,0,0,50
3487,46,2880,37.492077,127.071976,37.492077,127.071976,0,1,1,17,20,0,1,1,18,8,0,1.8,0,3.3,33,0.18,0,0,50
3488,6,950,37.574718,127.053391,37.574188,127.045891,0.663589262,1,1,17,21,0,1,1,17,27,0,1.8,0,3.3,33,0.18,0,0,50
3489,37,8700,37.471165,126.937019,37.50972,126.890099,5.959557412,1,1,17,21,0,1,1,17,58,0,1.8,0,3.3,33,0.18,0,0,50
3490,38,3350,37.541363,127.017662,37.548149,127.021088,0.812779122,1,1,17,21,0,1,1,18,0,0,1.8,0,3.3,33,0.18,0,0,50
3491,3,680,37.523491,126.932899,37.522343,126.927101,0.527018363,1,1,17,21,0,1,1,17,24,0,1.8,0,3.3,33,0.18,0,0,50
3492,8,1190,37.581646,127.088432,37.590961,127.087067,1.042742171,1,1,17,21,0,1,1,17,30,0,1.8,0,3.3,33,0.18,0,0,50
3494,3,630,37.539654,127.052589,37.543179,127.04908,0.499351299,1,1,17,23,0,1,1,17,26,0,1.8,0,3.3,33,0.18,0,0,50
3495,10,1480,37.510509,127.093369,37.512169,127.078934,1.286529194,1,1,17,23,0,1,1,17,33,0,1.8,0,3.3,33,0.18,0,0,50
3496,6,880,37.562134,126.969254,37.56805,126.969231,0.657833218,1,1,17,23,0,1,1,17,30,0,1.8,0,3.3,33,0.18,0,0,50
3497,7,1410,37.562618,126.992836,37.571068,126.998192,1.051519074,1,1,17,23,0,1,1,17,30,0,1.8,0,3.3,33,0.18,0,0,50
3498,13,1820,37.494995,126.858253,37.505135,126.85276,1.227236939,1,1,17,23,0,1,1,17,37,0,1.8,0,3.3,33,0.18,0,0,50
3499,9,1220,37.508091,127.063103,37.500439,127.066223,0.894269301,1,1,17,23,0,1,1,17,33,0,1.8,0,3.3,33,0.18,0,0,50
3500,39,2770,37.473614,127.03051,37.467506,127.034477,0.764101549,1,1,17,23,0,1,1,18,3,0,1.8,0,3.3,33,0.18,0,0,50
3501,37,3130,37.473614,127.03051,37.467506,127.034477,0.764101549,1,1,17,23,0,1,1,18,3,0,1.8,0,3.3,33,0.18,0,0,50
3502,103,1670,37.500648,126.909515,37.506573,126.901131,0.990469564,1,1,17,23,0,1,1,19,7,0,1.8,0,3.3,33,0.18,0,0,50
3503,4,1220,37.603043,127.033272,37.613956,127.030251,1.242309017,1,1,17,23,0,1,1,17,28,0,1.8,0,3.3,33,0.18,0,0,50
3504,6,970,37.54459,127.057083,37.548286,127.062088,0.602996525,1,1,17,24,0,1,1,17,30,0,1.8,0,3.3,33,0.18,0,0,50
3505,7,1080,37.59827,127.035027,37.602627,127.041634,0.757309191,1,1,17,25,0,1,1,17,33,0,1.8,0,3.3,33,0.18,0,0,50
3506,5,950,37.54459,127.057083,37.548286,127.062088,0.602996525,1,1,17,25,0,1,1,17,30,0,1.8,0,3.3,33,0.18,0,0,50
3507,33,5690,37.581097,126.924026,37.555496,126.93634,3.046576393,1,1,17,25,0,1,1,17,59,0,1.8,0,3.3,33,0.18,0,0,50
3508,38,4840,37.569889,126.976456,37.572224,127.022705,4.084322804,1,1,17,25,0,1,1,18,5,0,1.8,0,3.3,33,0.18,0,0,50
3509,11,2240,37.546547,127.106133,37.538658,127.124214,1.819559423,1,1,17,26,0,1,1,17,38,0,1.8,0,3.3,33,0.18,0,0,50
3510,6,940,37.570396,126.981789,37.570599,126.991791,0.881801557,1,1,17,26,0,1,1,17,34,0,1.8,0,3.3,33,0.18,0,0,50
3511,11,2190,37.546547,127.106133,37.538658,127.124214,1.819559423,1,1,17,26,0,1,1,17,38,0,1.8,0,3.3,33,0.18,0,0,50
3512,5,1330,37.583515,126.979668,37.572113,126.977577,1.281167216,1,1,17,26,0,1,1,17,32,0,1.8,0,3.3,33,0.18,0,0,50
3513,24,6290,37.548222,127.067879,37.589912,127.06868,4.636260412,1,1,17,26,0,1,1,17,51,0,1.8,0,3.3,33,0.18,0,0,50
3514,63,13960,37.565941,127.045395,37.53186,127.067192,4.24899235,1,1,17,27,0,1,1,18,30,0,1.8,0,3.3,33,0.18,0,0,50
3515,22,2840,37.565189,126.853996,37.565189,126.853996,0,1,1,17,27,0,1,1,17,51,0,1.8,0,3.3,33,0.18,0,0,50
3516,6,1600,37.573254,126.935722,37.562382,126.932648,1.238900669,1,1,17,27,0,1,1,17,34,0,1.8,0,3.3,33,0.18,0,0,50
3517,6,1520,37.56461,127.029198,37.571526,127.035355,0.94120974,1,1,17,27,0,1,1,17,34,0,1.8,0,3.3,33,0.18,0,0,50
3518,7,1320,37.488361,126.906227,37.496513,126.914803,1.180743857,1,1,17,27,0,1,1,17,36,0,1.8,0,3.3,33,0.18,0,0,50
3519,87,3490,37.572113,126.977577,37.552277,126.972687,2.247385219,1,1,17,27,0,1,1,18,55,0,1.8,0,3.3,33,0.18,0,0,50
3520,14,2460,37.569183,127.00988,37.568344,126.987892,1.940171716,1,1,17,28,0,1,1,17,42,0,1.8,0,3.3,33,0.18,0,0,50
3521,18,3520,37.459953,127.024742,37.481491,127.036728,2.618118695,1,1,17,28,0,1,1,17,48,0,1.8,0,3.3,33,0.18,0,0,50
3522,46,4160,37.520294,126.901192,37.513248,126.939972,3.508874431,1,1,17,28,0,1,1,18,15,0,1.8,0,3.3,33,0.18,0,0,50
3523,11,2130,37.53297,127.075935,37.54707,127.074272,1.574691983,1,1,17,28,0,1,1,17,41,0,1.8,0,3.3,33,0.18,0,0,50
3524,3,780,37.563858,127.030319,37.566261,127.023697,0.641918924,1,1,17,29,0,1,1,17,32,0,1.8,0,3.3,33,0.18,0,0,50
3525,17,2650,37.573112,126.922447,37.557499,126.923805,1.740210013,1,1,17,29,0,1,1,17,46,0,1.8,0,3.3,33,0.18,0,0,50
3526,9,1330,37.571068,126.998192,37.569183,127.00988,1.05121933,1,1,17,29,0,1,1,17,39,0,1.8,0,3.3,33,0.18,0,0,50
3527,100,17710,37.48447,126.971428,37.48447,126.971428,0,1,1,17,29,0,1,1,19,10,0,1.8,0,3.3,33,0.18,0,0,50
3528,57,9910,37.546307,127.049805,37.59602,127.05983,5.598004523,1,1,17,29,0,1,1,18,29,0,1.8,0,3.3,33,0.18,0,0,50
3529,14,1550,37.481537,127.122124,37.4921,127.117752,1.236277241,1,1,17,29,0,1,1,17,44,0,1.8,0,3.3,33,0.18,0,0,50
3530,79,23340,37.598591,127.079819,37.600071,127.102333,1.990287623,1,1,17,29,0,1,1,18,55,0,1.8,0,3.3,33,0.18,0,0,50
3531,19,3090,37.569805,127.016953,37.5825,126.998535,2.151092833,1,1,17,30,0,1,1,17,50,0,1.8,0,3.3,33,0.18,0,0,50
3532,3,780,37.568527,126.982552,37.566612,126.97747,0.49595227,1,1,17,30,0,1,1,17,34,0,1.8,0,3.3,33,0.18,0,0,50
3533,12,1540,37.481537,127.122124,37.4921,127.117752,1.236277241,1,1,17,30,0,1,1,17,44,0,1.8,0,3.3,33,0.18,0,0,50
3534,13,3140,37.55603,127.078644,37.540062,127.094498,2.259682767,1,1,17,31,0,1,1,17,45,0,1.8,0,3.3,33,0.18,0,0,50
3535,2,310,37.516571,127.131538,37.516571,127.131538,0,1,1,17,31,0,1,1,17,34,0,1.8,0,3.3,33,0.18,0,0,50
3536,7,1110,37.570396,126.981789,37.573357,126.987465,0.598867229,1,1,17,31,0,1,1,17,39,0,1.8,0,3.3,33,0.18,0,0,50
3537,16,2690,37.56538,127.08651,37.55603,127.078644,1.249662619,1,1,17,32,0,1,1,17,49,0,1.8,0,3.3,33,0.18,0,0,50
3538,30,5020,37.479465,127.125328,37.513126,127.10096,4.316379019,1,1,17,32,0,1,1,18,3,0,1.8,0,3.3,33,0.18,0,0,50
3539,44,5150,37.492809,127.041389,37.498051,127.044601,0.648115114,1,1,17,32,0,1,1,18,17,0,1.8,0,3.3,33,0.18,0,0,50
3540,4,660,37.6007,126.920128,37.605583,126.922935,0.596624103,1,1,17,32,0,1,1,17,36,0,1.8,0,3.3,33,0.18,0,0,50
3541,31,2740,37.551205,127.068932,37.551205,127.068932,0,1,1,17,32,0,1,1,18,4,0,1.8,0,3.3,33,0.18,0,0,50
3542,16,2090,37.505852,126.939362,37.499977,126.920036,1.825693618,1,1,17,32,0,1,1,17,50,0,1.8,0,3.3,33,0.18,0,0,50
3543,5,860,37.513592,126.925934,37.519363,126.926048,0.641785572,1,1,17,33,0,1,1,17,38,0,1.8,0,3.3,33,0.18,0,0,50
3544,7,1150,37.582592,127.028976,37.576382,127.03511,0.876932343,1,1,17,33,0,1,1,17,41,0,1.8,0,3.3,33,0.18,0,0,50
3545,3,530,37.577675,126.909805,37.575138,126.91394,0.460837844,1,1,17,33,0,1,1,17,36,0,1.8,0,3.3,33,0.18,0,0,50
3546,42,8560,37.589912,127.06868,37.589912,127.06868,0,1,1,17,33,0,1,1,18,19,0,1.8,0,3.3,33,0.18,0,0,50
3547,11,2770,37.562382,126.932648,37.573277,126.919678,1.665657902,1,1,17,33,0,1,1,17,45,0,1.8,0,3.3,33,0.18,0,0,50
3548,44,9450,37.579708,126.980858,37.580406,127.044823,5.637278415,1,1,17,33,0,1,1,18,18,0,1.8,0,3.3,33,0.18,0,0,50
3549,39,2980,37.56805,126.969231,37.56673,126.996605,2.417131289,1,1,17,34,0,1,1,18,13,0,1.8,0,3.3,33,0.18,0,0,50
3550,44,9410,37.579708,126.980858,37.580406,127.044823,5.637278415,1,1,17,34,0,1,1,18,18,0,1.8,0,3.3,33,0.18,0,0,50
3551,17,2980,37.516571,127.131538,37.512104,127.10778,2.153522243,1,1,17,34,0,1,1,17,53,0,1.8,0,3.3,33,0.18,0,0,50
3552,4,450,37.508194,126.891304,37.504379,126.888298,0.500262136,1,1,17,35,0,1,1,17,39,0,1.8,0,3.3,33,0.18,0,0,50
3553,7,1160,37.520271,126.938881,37.517765,126.928413,0.964356802,1,1,17,35,0,1,1,17,43,0,1.8,0,3.3,33,0.18,0,0,50
3554,4,840,37.56599,126.987793,37.56673,126.996605,0.781023329,1,1,17,35,0,1,1,17,40,0,1.8,0,3.3,33,0.18,0,0,50
3555,7,1250,37.575794,126.971451,37.576241,126.98616,1.297214112,1,1,17,35,0,1,1,17,44,0,1.8,0,3.3,33,0.18,0,0,50
3556,6,780,37.542099,126.840218,37.546444,126.845459,0.668533005,1,1,17,36,0,1,1,17,43,0,1.8,0,3.3,33,0.18,0,0,50
3557,18,2020,37.55706,126.924423,37.56855,126.914513,1.547686927,1,1,17,36,0,1,1,17,56,0,1.8,0,3.3,33,0.18,0,0,50
3558,2,380,37.58559,126.884727,37.587524,126.883003,0.263293727,1,1,17,37,0,1,1,17,39,0,1.8,0,3.3,33,0.18,0,0,50
3559,15,2710,37.575138,126.91394,37.577675,126.909805,0.460837844,1,1,17,37,0,1,1,17,53,0,1.8,0,3.3,33,0.18,0,0,50
3560,33,6730,37.515888,127.0662,37.485378,127.041702,4.022427359,1,1,17,37,0,1,1,18,14,0,1.8,0,3.3,33,0.18,0,0,50
3561,3,590,37.488556,126.982574,37.489586,126.986725,0.383732672,1,1,17,37,0,1,1,17,40,0,1.8,0,3.3,33,0.18,0,0,50
3562,46,6420,37.565189,126.853996,37.565189,126.853996,0,1,1,17,37,0,1,1,18,24,0,1.8,0,3.3,33,0.18,0,0,50
3563,45,6390,37.565189,126.853996,37.565189,126.853996,0,1,1,17,37,0,1,1,18,24,0,1.8,0,3.3,33,0.18,0,0,50
3564,3,1090,37.565269,126.946243,37.559101,126.939178,0.926384957,1,1,17,38,0,1,1,17,41,0,1.8,0,3.3,33,0.18,0,0,50
3565,13,2610,37.554253,126.867561,37.558197,126.844261,2.100205576,1,1,17,38,0,1,1,17,52,0,1.8,0,3.3,33,0.18,0,0,50
3566,3,730,37.485142,126.920563,37.48423,126.926392,0.524224537,1,1,17,38,0,1,1,17,42,0,1.8,0,3.3,33,0.18,0,0,50
3567,11,1890,37.539936,126.945824,37.553001,126.956688,1.740083079,1,1,17,38,0,1,1,17,51,0,1.8,0,3.3,33,0.18,0,0,50
3568,8,1920,37.611511,127.077888,37.595299,127.080032,1.8125622,1,1,17,39,0,1,1,17,47,0,1.8,0,3.3,33,0.18,0,0,50
3569,21,2090,37.47422,126.894127,37.469139,126.897202,0.626774773,1,1,17,39,0,1,1,18,0,0,1.8,0,3.3,33,0.18,0,0,50
3570,36,6460,37.572113,126.977577,37.580406,127.044823,5.997491245,1,1,17,39,0,1,1,18,17,0,1.8,0,3.3,33,0.18,0,0,50
3572,4,640,37.547249,126.939293,37.550411,126.943848,0.533738293,1,1,17,39,0,1,1,17,44,0,1.8,0,3.3,33,0.18,0,0,50
3573,45,6440,37.586899,127.020752,37.593288,127.036667,1.571969081,1,1,17,40,0,1,1,18,29,0,1.8,0,3.3,33,0.18,0,0,50
3574,10,910,37.638649,127.066292,37.63715,127.063271,0.313917698,1,1,17,40,0,1,1,17,52,0,1.8,0,3.3,33,0.18,0,0,50
3575,5,510,37.638649,127.066292,37.635109,127.068329,0.432571318,1,1,17,40,0,1,1,17,46,0,1.8,0,3.3,33,0.18,0,0,50
3576,36,3910,37.541222,127.0438,37.547829,127.072632,2.645990913,1,1,17,40,0,1,1,18,17,0,1.8,0,3.3,33,0.18,0,0,50
3577,19,620,37.526264,126.920509,37.526264,126.920509,0,1,1,17,40,0,1,1,18,2,0,1.8,0,3.3,33,0.18,0,0,50
3578,45,6510,37.586899,127.020752,37.593288,127.036667,1.571969081,1,1,17,40,0,1,1,18,28,0,1.8,0,3.3,33,0.18,0,0,50
